method_id,method,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC
8290,org_apache_activemq_broker_region_AbstractSubscription_getContext,1,0,3,0,0,0,0
8291,org_apache_activemq_broker_region_AbstractSubscription_isBrowser,1,0,3,0,1,1,1
8292,org_apache_activemq_broker_region_AbstractRegion_createSubscription,1,2,1,0,0,0,0
8293,org_apache_activemq_broker_region_AbstractSubscription_decrementPrefetchExtension,3,1,9,0,0,0,0
8294,org_apache_activemq_broker_jmx_MBeanTest_useConnectionWithByteMessage,2,1,18,0,4,3,2
8295,org_apache_activemq_broker_region_AbstractSubscription_getPrefetchExtension,1,0,3,0,0,0,0
8296,org_apache_activemq_broker_region_AbstractRegion_addSubscriptionsForDestination,4,2,22,0,5,2,3
8297,org_apache_activemq_broker_region_AbstractRegion_AbstractRegion,3,5,13,0,0,0,0
8298,org_apache_activemq_broker_region_Destination_canGC,1,0,1,0,0,0,0
8299,org_apache_activemq_broker_region_Destination_setAlwaysRetroactive,1,1,1,0,0,0,0
8300,org_apache_activemq_broker_region_Destination_browse,1,0,1,0,0,0,0
8301,org_apache_activemq_broker_region_Destination_processDispatchNotification,1,1,7,0,0,0,0
8302,org_apache_activemq_broker_region_DestinationFactory_removeDestination,1,1,1,0,0,0,0
8303,org_apache_activemq_broker_region_Destination_isPrioritizedMessages,1,0,1,0,0,0,0
8304,org_apache_activemq_broker_region_Destination_getMemoryUsage,1,0,1,0,0,0,0
8305,org_apache_activemq_broker_region_BaseDestination_isDoOptimzeMessageStorage,1,0,3,0,0,0,0
8306,org_apache_activemq_broker_region_DestinationFactoryImpl_configureQueue,4,2,11,0,3,3,1
8307,org_apache_activemq_broker_region_BaseDestination_isGcWithNetworkConsumers,1,0,3,0,0,0,0
8308,org_apache_activemq_broker_region_Destination_setUseCache,1,1,1,0,0,0,0
8309,org_apache_activemq_broker_region_DestinationFactoryImpl_configureTopic,4,2,11,0,3,3,1
8310,org_apache_activemq_broker_region_BaseDestination_setGcIfInactive,1,1,6,0,0,0,0
8311,org_apache_activemq_broker_region_DestinationFactory_getLastMessageBrokerSequenceId,1,0,1,0,0,0,0
8312,org_apache_activemq_broker_region_Destination_wakeup,1,0,5,0,0,0,0
8313,org_apache_activemq_broker_region_BaseDestination_setSendAdvisoryIfNoConsumers,1,1,3,0,0,0,0
8314,org_apache_activemq_broker_region_ConnectorStatistics_reset,1,0,5,0,2,2,1
8315,org_apache_activemq_broker_region_CompositeDestinationInterceptor_setInterceptors,1,1,3,0,0,0,0
8316,org_apache_activemq_broker_region_Destination_setDoOptimzeMessageStorage,1,1,1,0,0,0,0
8317,org_apache_activemq_broker_region_Destination_getTempUsage,1,0,1,0,0,0,0
8318,org_apache_activemq_broker_region_PrefetchSubscription_canDispatch,1,1,8,0,0,0,0
8319,org_apache_activemq_broker_region_PrefetchSubscription_getEnqueueCounter,1,0,3,0,3,3,1
8320,org_apache_activemq_broker_region_PrefetchSubscription_getPendingMessageSize,1,0,3,0,1,1,1
8321,org_apache_activemq_broker_region_PrefetchSubscription_createMessageDispatch,2,2,20,0,8,4,4
8322,org_apache_activemq_broker_region_DestinationStatistics_getMessageSize,1,0,3,0,0,0,0
8323,org_apache_activemq_broker_region_Queue_Queue,2,5,8,0,3,3,1
8324,org_apache_activemq_broker_region_PrefetchSubscription_setPending,2,1,7,0,3,2,2
8325,org_apache_activemq_broker_region_PrefetchSubscription_getMaxAuditDepth,1,0,3,0,0,0,0
8326,org_apache_activemq_broker_region_DestinationInterceptor_intercept,1,1,1,0,0,0,0
8327,org_apache_activemq_broker_region_PrefetchSubscription_getMaxProducersToAudit,1,0,3,0,0,0,0
8328,org_apache_activemq_broker_region_RegionBroker_removeBrokerInClusterUpdate,3,1,9,0,5,2,4
8329,org_apache_activemq_broker_region_RegionBroker_getDestinationInterceptor,1,0,3,0,0,0,0
8330,org_apache_activemq_broker_region_RegionBroker_getRoot,1,0,9,1,1,1,1
8331,org_apache_activemq_broker_region_Queue_setAllConsumersExclusiveByDefault,1,1,3,0,0,0,0
8332,org_apache_activemq_broker_region_Queue_addAll,4,4,11,0,3,2,2
8333,org_apache_activemq_broker_region_Region_removeDestination,1,3,10,0,0,0,0
8334,org_apache_activemq_broker_region_Queue_isDispatchPaused,1,0,3,0,1,1,1
8335,org_apache_activemq_broker_region_Queue_getMessage,4,1,35,1,11,4,5
8336,org_apache_activemq_broker_region_RegionBroker_start,2,0,11,0,3,3,1
8337,org_apache_activemq_broker_region_Queue_doBrowseList,3,6,26,2,4,3,2
8338,org_apache_activemq_broker_region_Queue_setMessages,1,1,3,0,0,0,0
8339,org_apache_activemq_broker_region_QueueMessageReference_dropIfLive,1,0,1,0,0,0,0
8340,org_apache_activemq_broker_region_QueueDispatchSelector_getExclusiveConsumer,1,0,3,0,0,0,0
8341,org_apache_activemq_broker_region_QueueSubscription_acknowledge,1,3,12,0,3,3,1
8342,org_apache_activemq_broker_region_QueueMessageReference_getLockOwner,1,0,1,0,0,0,0
8343,org_apache_activemq_broker_region_RegionBroker_send,3,2,14,2,12,5,6
8344,org_apache_activemq_broker_region_Region_removeProducer,1,2,6,0,0,0,0
8345,org_apache_activemq_broker_region_Queue_retryMessages,6,2,31,2,6,6,1
8346,org_apache_activemq_broker_region_Queue_getMatchingMessage,10,1,59,2,16,7,6
8347,org_apache_activemq_broker_region_Queue_assignGroup,1,4,6,0,6,5,2
8348,org_apache_activemq_broker_region_QueueMessageReference_isAcked,1,0,1,0,0,0,0
8349,org_apache_activemq_broker_region_Subscription_getPendingQueueSize,1,0,4,0,0,0,0
8350,org_apache_activemq_broker_region_Subscription_destroy,1,0,4,0,0,0,0
8351,org_apache_activemq_broker_region_Subscription_getConsumerInfo,1,0,4,0,0,0,0
8352,org_apache_activemq_broker_region_Subscription_getDequeueCounter,1,0,4,0,0,0,0
8353,org_apache_activemq_broker_region_Topic_doMessageSend,8,2,63,3,21,10,5
8354,org_apache_activemq_broker_region_Subscription_getInFlightSize,1,0,4,0,0,0,0
8355,org_apache_activemq_broker_region_Subscription_add,1,1,7,0,0,0,0
8356,org_apache_activemq_broker_region_TopicSubscription_TopicSubscription,2,4,12,0,9,7,2
8357,org_apache_activemq_broker_region_Subscription_isFull,1,0,4,0,0,0,0
8358,org_apache_activemq_broker_region_TopicSubscription_incrementStatsOnAck,3,3,11,0,11,7,4
8359,org_apache_activemq_broker_region_Topic_clearPendingAndDispatch,1,1,11,0,2,2,1
8360,org_apache_activemq_broker_region_RegionStatistics_getDestinations,1,0,3,0,0,0,0
8361,org_apache_activemq_broker_region_RegionBroker_getBrokerId,2,0,6,0,2,2,1
8362,org_apache_activemq_broker_region_Topic_deleteSubscription,3,2,11,0,4,4,1
8363,org_apache_activemq_broker_region_TopicSubscription_isFull,1,0,3,2,1,1,1
8364,org_apache_activemq_broker_region_cursors_AbstractPendingMessageCursor_getMaxAuditDepth,1,0,6,0,0,0,0
8365,org_apache_activemq_broker_region_MessageReference_getTargetConsumerId,1,0,1,0,0,0,0
8366,org_apache_activemq_broker_region_TopicSubscription_getMaximumPendingMessages,1,0,3,0,0,0,0
8367,org_apache_activemq_broker_region_QueueResendDuringShutdownTest_delay,1,2,13,0,0,0,0
8368,org_apache_activemq_broker_region_TopicSubscription_setEnableAudit,2,1,6,0,1,1,1
8369,org_apache_activemq_broker_region_TopicSubscription_discarded,1,0,6,0,0,0,0
8370,org_apache_activemq_broker_region_QueuePurgeTest_createConsumer,2,0,8,0,0,0,0
8371,org_apache_activemq_broker_region_cursors_PrioritizedPendingList_addAll,2,1,5,1,0,0,0
8372,org_apache_activemq_broker_region_cursors_QueueDispatchPendingList_isEmpty,1,0,3,0,1,1,1
8373,org_apache_activemq_broker_region_cursors_PrioritizedPendingList_values,1,0,3,0,1,1,1
8374,org_apache_activemq_broker_region_cursors_AbstractStoreCursor_getStoreSize,1,0,1,0,0,0,0
8375,org_apache_activemq_broker_region_cursors_PendingMessageHelper_addToMap,2,2,15,0,4,3,2
8376,org_apache_activemq_broker_region_cursors_PendingMessageCursor_isCacheEnabled,1,0,4,0,0,0,0
8377,org_apache_activemq_broker_region_cursors_PendingMessageCursor_getMessageAudit,1,0,4,0,0,0,0
8378,org_apache_activemq_broker_region_cursors_PrioritizedPendingList_size,1,0,3,0,0,0,0
8379,org_apache_activemq_broker_region_cursors_PrioritizedPendingList_iterator,1,0,3,0,0,0,0
8380,org_apache_activemq_broker_region_cursors_FilePendingMessageCursor_setSystemUsage,1,1,3,0,1,1,1
8381,org_apache_activemq_broker_region_cursors_AbstractPendingMessageCursor_reset,1,0,2,0,0,0,0
8382,org_apache_activemq_broker_region_cursors_PendingMessageCursor_setUseCache,1,1,5,0,0,0,0
8383,org_apache_activemq_broker_region_cursors_AbstractStoreCursor_setBatch,1,1,2,0,0,0,0
8384,org_apache_activemq_broker_region_cursors_QueueDispatchPendingList_contains,1,1,3,0,1,1,1
8385,org_apache_activemq_broker_region_cursors_StoreQueueCursor_getNextCursor,3,0,9,0,2,1,2
8386,org_apache_activemq_broker_region_cursors_CursorSupport_getDestination,1,1,1,0,0,0,0
8387,org_apache_activemq_broker_region_cursors_StoreDurableSubscriberCursor_setMaxAuditDepth,2,1,6,0,2,2,1
8388,org_apache_activemq_broker_region_cursors_StoreDurableSubscriberCursor_setUseCache,2,1,6,0,2,2,1
8389,org_apache_activemq_broker_region_cursors_StoreDurableSubscriberCursor_getNextCursor,5,0,16,0,2,1,2
8390,org_apache_activemq_broker_region_cursors_NegativeQueueTest_blastAndConsume,12,0,107,3,6,3,3
8391,org_apache_activemq_broker_region_cursors_TopicStorePrefetch_getLastRecoveredPriority,1,0,3,0,0,0,0
8392,org_apache_activemq_broker_region_group_MessageGroupHashBucket_createMessageGroupSet,2,2,9,1,0,0,0
8393,org_apache_activemq_broker_region_policy_PolicyEntry_isAdvisoryForConsumed,1,0,6,0,0,0,0
8394,org_apache_activemq_broker_region_policy_AbstractDeadLetterStrategy_setMaxProducersToAudit,1,1,3,0,1,1,1
8395,org_apache_activemq_broker_region_group_MessageGroupSet_contains,1,1,1,0,0,0,0
8396,org_apache_activemq_broker_region_policy_AbortSlowAckConsumerStrategy_setIgnoreIdleConsumers,1,1,13,0,0,0,0
8397,org_apache_activemq_broker_region_policy_AbortSlowConsumerStrategy_abortSubscription,11,2,79,0,9,7,2
8398,org_apache_activemq_broker_region_group_MessageGroupMapTest_createConsumerId,1,0,6,0,3,3,1
8399,org_apache_activemq_broker_region_policy_AbortSlowAckConsumerStrategy_isIgnoreIdleConsumers,1,0,8,0,0,0,0
8400,org_apache_activemq_broker_region_cursors_StoreQueueCursorOrderTest_getMessage,1,1,13,0,10,4,4
8401,org_apache_activemq_broker_region_policy_PolicyEntry_getOptimizeMessageStoreInFlightLimit,1,0,3,0,0,0,0
8402,org_apache_activemq_broker_region_policy_SimpleDispatchPolicy_dispatch,4,3,15,0,5,2,4
8403,org_apache_activemq_broker_region_policy_PolicyEntry_setOptimizeMessageStoreInFlightLimit,1,1,3,0,0,0,0
8404,org_apache_activemq_broker_region_policy_PolicyEntry_setMaxBrowsePageSize,1,1,3,0,0,0,0
8405,org_apache_activemq_broker_region_policy_PolicyEntry_setDoOptimzeMessageStorage,1,1,3,0,0,0,0
8406,org_apache_activemq_broker_region_policy_PolicyEntry_isUseCache,1,0,3,0,0,0,0
8407,org_apache_activemq_broker_region_policy_PolicyEntry_isAdvisoryWhenFull,1,0,6,0,0,0,0
8408,org_apache_activemq_broker_region_policy_PolicyEntry_setConsumersBeforeDispatchStarts,1,1,3,0,0,0,0
8409,org_apache_activemq_broker_region_policy_PolicyEntry_isGcInactiveDestinations,1,0,3,0,0,0,0
8410,org_apache_activemq_broker_region_policy_PolicyEntry_isAdvisoryForFastProducers,1,0,6,0,0,0,0
8411,org_apache_activemq_broker_region_policy_PriorityNetworkDispatchPolicy_dispatch,7,3,30,2,4,3,2
8412,org_apache_activemq_broker_region_policy_PolicyEntry_getInactiveTimeoutBeforeGC,1,0,6,0,0,0,0
8413,org_apache_activemq_broker_region_policy_PolicyEntry_setAdvisoryWhenFull,1,1,6,0,0,0,0
8414,org_apache_activemq_broker_region_policy_PolicyMap_getDefaultEntry,1,0,3,0,0,0,0
8415,org_apache_activemq_broker_region_policy_PolicyEntry_setUseConsumerPriority,1,1,3,0,0,0,0
8416,org_apache_activemq_broker_region_virtual_FilteredDestination_matches,2,1,7,1,1,1,1
8417,org_apache_activemq_broker_region_virtual_CompositeQueue_getVirtualDestination,1,0,3,0,2,2,1
8418,org_apache_activemq_broker_region_policy_StorePendingDurableSubscriberMessageStoragePolicy_setUseCache,1,1,3,0,0,0,0
8419,org_apache_activemq_broker_region_virtual_CompositeDestination_setForwardTo,1,1,6,0,0,0,0
8420,org_apache_activemq_broker_region_virtual_FilteredDestination_setQueue,1,1,6,1,1,1,1
8421,org_apache_activemq_broker_region_policy_SlowConsumerEntry_setSubscription,1,1,3,0,0,0,0
8422,org_apache_activemq_broker_region_virtual_VirtualTopicInterceptor_copy,1,2,6,0,4,1,4
8423,org_apache_activemq_broker_region_policy_SlowConsumerEntry_SlowConsumerEntry,1,1,3,0,0,0,0
8424,org_apache_activemq_broker_region_policy_QueryBasedSubscriptionRecoveryPolicy_setQuery,1,1,6,0,0,0,0
8425,org_apache_activemq_broker_region_policy_SlowConsumerEntry_slow,1,0,3,0,0,0,0
8426,org_apache_activemq_broker_region_virtual_VirtualDestinationInterceptor_createCompositeDestination,2,2,11,0,0,0,0
8427,org_apache_activemq_broker_region_policy_StorePendingDurableSubscriberMessageStoragePolicy_isUseCache,1,0,3,0,0,0,0
8428,org_apache_activemq_broker_region_policy_SubscriptionRecoveryPolicy_add,1,2,8,0,0,0,0
8429,org_apache_activemq_broker_scheduler_JobSchedulerTestSupport_isPersistent,1,0,3,0,0,0,0
8430,org_apache_activemq_broker_scheduler_KahaDBSchedulerIndexRebuildTest_createBroker,1,1,9,0,5,1,5
8431,org_apache_activemq_broker_scheduler_JobScheduler_getNextScheduleTime,1,0,6,0,0,0,0
8432,org_apache_activemq_broker_scheduler_JobScheduler_getNextScheduleJobs,1,0,6,0,0,0,0
8433,org_apache_activemq_broker_scheduler_ReduceMemoryFootprintTest_consumeMessages,1,1,14,0,1,1,1
8434,org_apache_activemq_memory_CacheFilter_put,1,2,3,0,1,1,1
8435,org_apache_activemq_broker_scheduler_Job_getExecutionCount,1,0,5,0,0,0,0
8436,org_apache_activemq_broker_scheduler_JobSchedulerFacade_JobSchedulerFacade,1,1,3,0,0,0,0
8437,org_apache_activemq_broker_scheduler_JobSupport_getDateTime,1,1,5,0,0,0,0
8438,org_apache_activemq_broker_scheduler_JobSupport_getDataTime,1,1,5,0,0,0,0
8439,org_apache_activemq_broker_scheduler_LostScheduledMessagesTest_doTest,2,1,40,1,4,2,3
8440,org_apache_activemq_network_DurableConduitBridge_doesConsumerExist,3,1,9,0,4,3,2
8441,org_apache_activemq_network_DemandSubscription_decrementOutstandingResponses,2,0,7,0,0,0,0
8442,org_apache_activemq_network_DemandForwardingBridgeSupport_setExcludedDestinations,1,1,6,0,0,0,0
8443,org_apache_activemq_network_DiscoveryNetworkConnector_getDiscoveryAgent,1,0,3,0,0,0,0
8444,org_apache_activemq_network_DemandSubscription_incrementOutstandingResponses,2,0,8,1,0,0,0
8445,org_apache_activemq_network_DemandSubscription_DemandSubscription,1,1,6,0,3,1,3
8446,org_apache_activemq_broker_scheduler_JobSchedulerTestSupport_tearDown,2,0,6,0,2,1,2
8447,org_apache_activemq_broker_scheduler_JobSchedulerTestSupport_createConnection,1,0,3,1,0,0,0
8448,org_apache_activemq_network_DemandForwardingBridgeSupport_setBrokerService,1,1,5,0,2,2,1
8449,org_apache_activemq_network_DemandForwardingBridgeSupport_setDurableDestinations,1,1,6,0,0,0,0
8450,org_apache_activemq_tool_JmsConsumerSystem_main,1,1,10,0,3,2,2
8451,org_apache_activemq_network_DemandSubscription_getNetworkBridgeFilter,1,0,3,0,0,0,0
8452,org_apache_activemq_network_DemandSubscription_isEmpty,1,0,6,0,0,0,0
8453,org_apache_activemq_broker_util_LoggingBrokerPlugin_isLogSessionEvents,1,0,3,0,0,0,0
8454,org_apache_activemq_network_NetworkConnector_getDurableDestinations,1,0,6,0,0,0,0
8455,org_apache_activemq_network_NetworkConnector_isStopping,1,0,3,0,1,1,1
8456,org_apache_activemq_network_NetworkBridgeListener_bridgeFailed,1,0,4,0,0,0,0
8457,org_apache_activemq_network_BrokerNetworkWithStuckMessagesTest_getRemoteURI,1,0,3,0,0,0,0
8458,org_apache_activemq_network_NetworkBridgeListener_onInboundMessage,1,2,6,0,0,0,0
8459,org_apache_activemq_network_NetworkConnector_addStaticallyIncludedDestination,1,1,3,0,0,0,0
8460,org_apache_activemq_network_BrokerNetworkWithStuckMessagesTest_getSecondRemoteURI,1,0,3,0,0,0,0
8461,org_apache_activemq_network_NetworkBridgeListener_onStart,1,1,4,0,0,0,0
8462,org_apache_activemq_network_NetworkBridgeConfiguration_getPrefetchSize,1,0,6,0,0,0,0
8463,org_apache_activemq_network_NetworkBridgeConfiguration_setExcludedDestinations,1,1,3,0,0,0,0
8464,org_apache_activemq_network_BrokerNetworkWithStuckMessagesTest_createConnector,1,0,3,1,2,2,1
8465,org_apache_activemq_network_NetworkConnector_setObjectName,1,1,3,0,0,0,0
8466,org_apache_activemq_network_NetworkBridgeConfiguration_setDynamicallyIncludedDestinations,1,1,3,0,0,0,0
8467,org_apache_activemq_network_MBeanBridgeDestination_stop,4,0,24,0,4,3,2
8468,org_apache_activemq_network_NetworkBridgeConfiguration_getBrokerName,1,0,6,0,0,0,0
8469,org_apache_activemq_network_MBeanNetworkListener_setCreatedByDuplex,1,1,3,0,0,0,0
8470,org_apache_activemq_network_NetworkConnector_removeDemandSubscription,4,1,13,0,1,1,1
8471,org_apache_activemq_network_NetworkBridgeConfiguration_setBridgeTempDestinations,1,1,6,0,0,0,0
8472,org_apache_activemq_network_DurableSyncNetworkBridgeTest_restartRemoteBroker,2,0,9,1,4,3,2
8473,org_apache_activemq_network_DurableFiveBrokerNetworkBridgeTest_testDurablePropagationSync,4,0,39,3,4,2,2
8474,org_apache_activemq_network_jms_DestinationBridge_start,2,0,6,2,0,0,0
8475,org_apache_activemq_network_DuplexNetworkMBeanTest_logAllMbeans,2,1,13,0,0,0,0
8476,org_apache_activemq_network_BrokerNetworkWithStuckMessagesTest_createSessionInfo,1,1,4,0,1,1,1
8477,org_apache_activemq_network_DemandForwardingBridgeSupportTest_configureAndStartBridge,1,1,8,0,11,4,5
8478,org_apache_activemq_network_DemandForwardingBridgeFilterTest_assertReceiveNoMessageOn,1,2,6,1,3,3,1
8479,org_apache_activemq_network_CustomBridgeFactoryTest_getCustomNetworkBridgeFactory,1,0,5,1,1,1,1
8480,org_apache_activemq_network_DemandForwardingBridgeSupportTest_createConsumerAndReceiveMessage,1,1,6,0,3,2,2
8481,org_apache_activemq_network_FailoverStaticNetworkTest_doTestRepeatedSendReceiveWithMasterSlaveAlternate,4,1,62,2,6,2,5
8482,org_apache_activemq_network_DrainBridgeTest_prepareBrokerWithMessages,2,0,21,0,9,4,5
8483,org_apache_activemq_bugs_AMQ4157Test_stopBroker,2,0,6,0,2,1,2
8484,org_apache_activemq_network_ForceDurableNetworkBridgeTest_createLocalBroker,1,1,10,1,7,2,6
8485,org_apache_activemq_network_NetworkRestartTest_doSetUp,1,0,23,2,6,2,3
8486,org_apache_activemq_network_NetworkFailoverTest_getLocalBrokerURI,1,0,3,0,0,0,0
8487,org_apache_activemq_network_ForceDurableNetworkBridgeTest_configureLocalNetworkConnector,1,0,16,0,13,5,9
8488,org_apache_activemq_network_NetworkDurableRecreationTest_createRemoteBroker,1,0,8,0,4,1,4
8489,org_apache_activemq_network_MQTTNetworkOfBrokersFailoverTest_listenForConsumersOn,1,1,29,0,3,2,2
8490,org_apache_activemq_network_ForceDurableNetworkBridgeTest_createRemoteBroker,1,1,9,0,6,2,5
8491,org_apache_activemq_network_NetworkBrokerDetachTest_createBroker,1,0,9,2,3,1,3
8492,org_apache_activemq_network_NetworkDurableRecreationTest_createLocalBroker,1,0,16,0,13,4,6
8493,org_apache_activemq_network_NetworkBrokerDetachTest_configureBroker,1,1,5,0,3,2,2
8494,org_apache_activemq_network_ForceDurableNetworkBridgeTest_doSetUp,1,3,6,2,1,1,1
8495,org_apache_activemq_network_NetworkBrokerDetachTest_verifyMessageCount,1,2,8,0,1,1,1
8496,org_apache_activemq_network_MQTTNetworkOfBrokersFailoverTest_createMQTTTcpConnection,2,3,12,1,0,0,0
8497,org_apache_activemq_network_ForwardingBridgeTest_suite,1,0,3,0,1,1,1
8498,org_apache_activemq_network_NetworkTestSupport_createRemotePersistenceAdapter,2,1,6,0,0,0,0
8499,org_apache_activemq_network_NetworkReconnectTest_startProducerBroker,2,0,6,1,1,1,1
8500,org_apache_activemq_network_NetworkReconnectTest_createProducerConnectionFactory,1,0,3,0,1,1,1
8501,org_apache_activemq_network_NetworkTestSupport_createRemoteConnector,1,0,9,1,2,2,1
8502,org_apache_activemq_network_jms_InboundQueueBridge_getInboundQueueName,1,0,6,0,0,0,0
8503,org_apache_activemq_network_NetworkFailoverTest_createLocalBroker,1,0,3,2,0,0,0
8504,org_apache_activemq_network_NetworkLoadTest_createBroker,1,1,34,0,26,10,8
8505,org_apache_activemq_network_NetworkReconnectTest_tearDown,1,0,13,3,0,0,0
8506,org_apache_activemq_network_NetworkTestSupport_createConnector,1,0,10,1,2,2,1
8507,org_apache_activemq_network_NetworkFailoverTest_getRemoteBrokerURI,1,0,3,0,0,0,0
8508,org_apache_activemq_network_NetworkReconnectTest_startConsumerBroker,2,0,6,1,1,1,1
8509,org_apache_activemq_network_NetworkFailoverTest_createBroker,1,1,9,0,3,1,3
8510,org_apache_activemq_network_NetworkRestartTest_doTearDown,1,0,8,0,2,1,2
8511,org_apache_activemq_network_jms_OutboundQueueBridge_getOutboundQueueName,1,0,6,0,0,0,0
8512,org_apache_activemq_network_jms_QueueBridge_getConsumerQueue,1,0,6,0,0,0,0
8513,org_apache_activemq_network_jms_InboundTopicBridge_getLocalTopicName,1,0,6,0,0,0,0
8514,org_apache_activemq_network_jms_QueueBridgeStandaloneReconnectTest_startForeignBroker,2,0,7,1,2,1,2
8515,org_apache_activemq_network_jms_QueueBridge_setConsumerQueue,1,1,6,0,0,0,0
8516,org_apache_activemq_network_jms_OutboundTopicBridge_getOutboundTopicName,1,0,6,0,0,0,0
8517,org_apache_activemq_network_jms_OutboundQueueBridge_getLocalQueueName,1,0,6,0,0,0,0
8518,org_apache_activemq_network_jms_QueueBridgeStandaloneReconnectTest_createForeignConnectionFactory,1,0,3,0,1,1,1
8519,org_apache_activemq_network_jms_SimpleJmsTopicConnector_initializeOutboundDestinationBridgesLocalSide,3,1,15,1,6,4,2
8520,org_apache_activemq_network_jms_SimpleJmsTopicConnector_initializeOutboundDestinationBridgesOutboundSide,4,1,17,1,8,4,3
8521,org_apache_activemq_network_jms_TopicBridge_getConsumerConnection,1,0,6,0,0,0,0
8522,org_apache_activemq_network_jms_SimpleJmsTopicConnector_setLocalTopicConnectionFactory,1,1,6,0,0,0,0
8523,org_apache_activemq_network_jms_JmsConnector_setJndiLocalTemplate,1,1,6,0,0,0,0
8524,org_apache_activemq_network_jms_QueueBridge_getConnnectionForConsumer,1,0,3,1,0,0,0
8525,org_apache_activemq_network_jms_SimpleJmsQueueConnector_setOutboundQueueBridges,1,1,6,0,0,0,0
8526,org_apache_activemq_network_jms_JmsConnector_doConnectorInit,1,0,17,4,0,0,0
8527,org_apache_activemq_network_jms_JndiLookupFactory_lookup,1,2,9,0,0,0,0
8528,org_apache_activemq_network_jms_TopicOutboundBridgeReconnectTest_disposeConsumerConnections,2,0,10,0,0,0,0
8529,org_apache_activemq_network_jms_QueueOutboundBridgeReconnectTest_disposeConsumerConnections,2,0,10,0,0,0,0
8530,org_apache_activemq_network_jms_TopicOutboundBridgeReconnectTest_createConsumerConnectionFactory,1,0,3,0,1,1,1
8531,org_apache_activemq_network_jms_TopicBridge_setProducerTopic,1,1,6,0,0,0,0
8532,org_apache_activemq_network_jms_QueueOutboundBridgeReconnectTest_createConsumer,1,0,7,0,1,1,1
8533,org_apache_activemq_plugin_DefaultConfigurationProcessor_addNew,1,1,3,0,1,1,1
8534,org_apache_activemq_network_jms_TopicBridgeStandaloneReconnectTest_createLocalConnectionFactory,1,0,3,0,1,1,1
8535,org_apache_activemq_plugin_AbstractRuntimeConfigurationBroker_applyDestinationWork,3,0,21,0,0,0,0
8536,org_apache_activemq_plugin_StatisticsBroker_sendStats,1,3,22,0,19,9,7
8537,org_apache_activemq_plugin_AbstractRuntimeConfigurationBroker_debug,1,1,3,0,0,0,0
8538,org_apache_activemq_network_jms_QueueBridgeTest_createApplicationContext,1,0,3,0,0,0,0
8539,org_apache_activemq_network_jms_TopicBridge_setConsumerTopic,1,1,6,0,0,0,0
8540,org_apache_activemq_network_jms_TopicBridgeSpringTest_createApplicationContext,1,0,3,0,0,0,0
8541,org_apache_activemq_network_jms_QueueBridgeStandaloneReconnectTest_sendMessageToLocalBroker,1,1,18,0,1,1,1
8542,org_apache_activemq_plugin_DefaultConfigurationProcessor_processChanges,2,2,28,5,4,2,2
8543,org_apache_activemq_plugin_AbstractRuntimeConfigurationBroker_info,2,1,8,2,0,0,0
8544,org_apache_activemq_network_jms_SimpleJmsTopicConnector_initializeInboundDestinationBridgesOutboundSide,3,1,15,1,6,4,2
8545,org_apache_activemq_proxy_ProxyConnector_getServer,2,0,6,1,0,0,0
8546,org_apache_activemq_proxy_ProxyConnector_setBind,1,1,3,0,0,0,0
8547,org_apache_activemq_plugin_RuntimeConfigurationBroker_getCheckPeriod,1,0,3,0,0,0,0
8548,org_apache_activemq_plugin_VirtualDestinationInterceptorProcessor_VirtualDestinationInterceptorProcessor,1,2,3,0,1,1,1
8549,org_apache_activemq_plugin_UpdateVirtualDestinationsTask_getVirtualDestinations,1,0,1,0,0,0,0
8550,org_apache_activemq_plugin_DestinationsProcessor_createDestination,3,1,11,0,2,2,1
8551,org_apache_activemq_security_AuthorizationBroker_AuthorizationBroker,1,2,10,0,6,5,2
8552,org_apache_activemq_plugin_PluginsProcessor_PluginsProcessor,1,2,3,0,1,1,1
8553,org_apache_activemq_plugin_JAXBUtils_inferTargetObject,5,1,17,0,3,3,1
8554,org_apache_activemq_plugin_RuntimeConfigurationBroker_registerMbean,2,0,12,0,6,4,3
8555,org_apache_activemq_proxy_ProxyConnector_getConnectionCount,1,0,3,0,0,0,0
8556,org_apache_activemq_plugin_PolicyMapProcessor_PolicyMapProcessor,1,2,3,0,1,1,1
8557,org_apache_activemq_plugin_RuntimeConfigurationBroker_RuntimeConfigurationBroker,1,1,3,0,1,1,1
8558,org_apache_activemq_plugin_RuntimeConfigurationBroker_getConfigToMonitor,1,0,3,0,0,0,0
8559,org_apache_activemq_plugin_BrokerStatisticsPluginTest_createBroker,1,0,4,0,5,2,4
8560,org_apache_activemq_proxy_ProxyTestSupport_setUp,1,0,5,1,2,2,1
8561,org_apache_activemq_plugin_PropertiesPlaceHolderUtil_filter,3,1,18,2,0,0,0
8562,org_apache_activemq_security_DefaultAuthorizationMap_getGroupClass,1,0,3,0,0,0,0
8563,org_apache_activemq_security_DefaultAuthorizationMap_setAuthorizationEntries,1,1,6,0,1,1,1
8564,org_apache_activemq_security_DefaultAuthorizationMap_getReadACLs,2,1,9,1,1,1,1
8565,org_apache_activemq_security_AuthorizationEntry_getReadACLs,1,0,3,0,0,0,0
8566,org_apache_activemq_security_JaasAuthenticationBroker_addConnection,3,2,26,1,5,3,2
8567,org_apache_activemq_security_JaasCertificateAuthenticationBroker_authenticate,3,3,19,0,3,3,1
