method_id,method,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC
5102,org_apache_kafka_streams_kstream_internals_MaterializedInternal_valueSerde,1,0,3,0,0,0,0
5103,org_apache_kafka_streams_kstream_internals_KTableSource_KTableSource,1,2,6,0,0,0,0
5104,org_apache_kafka_streams_kstream_internals_KGroupedTableImpl_KGroupedTableImpl,1,5,4,0,4,2,3
5105,org_apache_kafka_streams_processor_StateStore_flush,1,0,4,0,0,0,0
5106,org_apache_kafka_streams_kstream_internals_FullChangeSerdeTest_shouldRoundTripNullChange,1,0,6,0,4,2,3
5107,org_apache_kafka_streams_kstream_internals_KTableValueGetter_close,1,0,2,0,0,0,0
5108,org_apache_kafka_streams_kstream_internals_KStreamAggProcessorSupplier_view,1,0,1,0,0,0,0
5109,org_apache_kafka_streams_kstream_internals_InternalStreamsBuilder_getKeyChangingParentNode,2,1,2,1,0,0,0
5110,org_apache_kafka_streams_kstream_internals_KStreamKStreamJoinTest_runJoin,1,2,2,0,13,9,2
5111,org_apache_kafka_streams_kstream_internals_KGroupedStreamImplTest_doCountSessionWindows,1,1,15,0,8,7,2
5112,org_apache_kafka_streams_kstream_internals_KStreamKTableJoinTest_pushToStream,2,2,5,0,1,1,1
5113,org_apache_kafka_streams_processor_MockProcessorContext_valueSerde,1,0,3,0,1,1,1
5114,org_apache_kafka_streams_processor_internals_PunctuationSchedule_cancellable,1,0,3,0,0,0,0
5115,org_apache_kafka_streams_kstream_internals_graph_KTableKTableJoinNode_joinMerger,1,0,7,0,1,1,1
5116,org_apache_kafka_streams_kstream_internals_graph_StreamsGraphTest_getTopologyWithRepartitionOperation,1,1,2,0,10,6,3
5117,org_apache_kafka_streams_processor_internals_RecordQueue_size,1,0,7,0,0,0,0
5118,org_apache_kafka_streams_processor_internals_ProcessorContextImpl_recordCollector,1,0,3,0,0,0,0
5119,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder_stateStores,1,0,3,0,0,0,0
5120,org_apache_kafka_streams_processor_internals_ProcessorTopology_toString,1,0,7,3,2,1,2
5121,org_apache_kafka_streams_kstream_internals_graph_KTableKTableJoinNode_valueSerde,1,0,3,0,0,0,0
5122,org_apache_kafka_streams_processor_internals_QuickUnion_add,1,1,3,0,0,0,0
5123,org_apache_kafka_streams_processor_internals_StreamsPartitionAssignor_getTopicPartitionInfo,3,1,9,0,3,2,2
5124,org_apache_kafka_streams_processor_internals_StreamsPartitionAssignor_numStandbyReplicas,1,0,3,0,0,0,0
5125,org_apache_kafka_streams_processor_internals_StateDirectory_StateDirectory,3,3,36,0,2,2,1
5126,org_apache_kafka_streams_processor_internals_StreamsPartitionAssignor_populatePartitionsByHostMaps,5,4,25,0,2,1,2
5127,org_apache_kafka_streams_processor_internals_StreamsMetadataState_onChange,1,3,11,1,0,0,0
5128,org_apache_kafka_streams_processor_internals_StateRestoreCallbackAdapter_adapt,5,1,2,0,0,0,0
5129,org_apache_kafka_streams_processor_internals_StreamsMetadataState_getStoreForChangelogTopic,1,1,3,0,0,0,0
5130,org_apache_kafka_streams_processor_internals_StampedRecord_StampedRecord,1,2,3,0,1,1,1
5131,org_apache_kafka_streams_processor_internals_TaskManager_tasks,1,0,3,0,0,0,0
5132,org_apache_kafka_streams_processor_internals_StreamsMetadataState_getAllMetadata,1,0,7,0,0,0,0
5133,org_apache_kafka_streams_processor_internals_TaskManager_standbyTaskMap,1,0,2,1,0,0,0
5134,org_apache_kafka_streams_processor_internals_StreamsPartitionAssignor_createTaskAssignor,3,1,13,0,1,1,1
5135,org_apache_kafka_streams_processor_internals_TaskManager_sumOfChangelogOffsets,5,2,20,0,1,1,1
5136,org_apache_kafka_streams_processor_internals_StampedRecord_headers,1,0,3,0,1,1,1
5137,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_shouldSortProcessorNodesCorrectly,1,0,34,0,4,1,4
5138,org_apache_kafka_streams_processor_internals_GlobalStateManagerImplTest_withGlobalStores,1,2,3,0,1,1,1
5139,org_apache_kafka_streams_processor_internals_StreamsMetadataStateTest_shouldReturnNotAvailableWhenClusterIsEmpty,1,0,5,0,5,4,2
5140,org_apache_kafka_streams_processor_internals_StateRestoreCallbackAdapterTest_validate,2,2,14,0,7,1,7
5141,org_apache_kafka_streams_processor_internals_ProcessorTopologyTest_createForwardToSourceTopology,1,0,3,0,2,1,2
5142,org_apache_kafka_streams_processor_internals_StateDirectoryTest_shouldLockMultipleTaskDirectories,1,0,8,0,3,2,2
5143,org_apache_kafka_streams_processor_internals_assignment_AssignmentInfo_decodeActiveAndStandbyHostPartitions,1,2,5,2,0,0,0
5144,org_apache_kafka_streams_processor_internals_assignment_AssignorConfiguration_userEndPoint,3,0,19,0,4,3,2
5145,org_apache_kafka_streams_processor_internals_TaskManagerTest_makeTaskFolders,2,1,7,0,1,1,1
5146,org_apache_kafka_streams_processor_internals_assignment_AssignorConfiguration_configuredMetadataVersion,12,1,25,0,1,1,1
5147,org_apache_kafka_streams_processor_internals_assignment_ClientState_addPreviousActiveTask,1,1,3,0,0,0,0
5148,org_apache_kafka_streams_processor_internals_assignment_ClientState_activeTaskCount,1,0,3,0,0,0,0
5149,org_apache_kafka_streams_processor_internals_TaskManagerTest_expectLockFailedFor,2,1,5,0,1,1,1
5150,org_apache_kafka_streams_processor_internals_assignment_AssignmentInfo_AssignmentInfo,1,6,12,2,0,0,0
5151,org_apache_kafka_streams_processor_internals_TaskManagerTest_expectLockObtainedFor,2,1,5,0,1,1,1
5152,org_apache_kafka_streams_processor_internals_assignment_ClientStateTest_shouldAddTasksWithLatestOffsetToPrevActiveTasks,1,0,8,0,5,1,5
5153,org_apache_kafka_streams_state_internals_CacheFlushListener_apply,1,4,4,0,0,0,0
5154,org_apache_kafka_streams_processor_internals_assignment_StickyTaskAssignorTest_assertActiveTaskTopicGroupIdsEvenlyDistributed,3,0,11,0,1,1,1
5155,org_apache_kafka_streams_processor_internals_assignment_ClientStateTest_shouldHaveAssignedTaskIfStandbyTaskAssigned,1,0,4,0,2,1,2
5156,org_apache_kafka_streams_state_internals_BufferValue_context,1,0,3,0,0,0,0
5157,org_apache_kafka_streams_state_internals_BufferValue_deserialize,3,1,14,1,1,1,1
5158,org_apache_kafka_streams_processor_internals_assignment_ClientState_prevActiveTasks,1,0,3,0,0,0,0
5159,org_apache_kafka_streams_state_internals_CachedStateStore_setFlushListener,1,2,7,0,0,0,0
5160,org_apache_kafka_streams_processor_internals_assignment_ClientState_hasMoreAvailableCapacityThan,5,1,19,1,0,0,0
5161,org_apache_kafka_streams_tests_ShutdownDeadlockTest_start,1,0,2,0,13,8,3
5162,org_apache_kafka_streams_processor_internals_assignment_ClientState_assignStandby,1,1,4,1,0,0,0
5163,org_apache_kafka_streams_processor_internals_assignment_ClientState_assignedTaskCount,1,0,3,2,0,0,0
5164,org_apache_kafka_streams_processor_internals_metrics_ProcessorNodeMetrics_throughputSensor,1,9,6,0,3,1,3
5165,org_apache_kafka_streams_processor_internals_assignment_StickyTaskAssignorTest_getExpectedTaskIdAssignment,2,2,7,0,0,0,0
5166,org_apache_kafka_streams_state_internals_NamedCache_getInternal,2,1,12,0,1,1,1
5167,org_apache_kafka_streams_state_internals_NamedCache_flushes,1,0,3,0,0,0,0
5168,org_apache_kafka_streams_state_internals_NamedCache_delete,2,1,10,1,0,0,0
5169,org_apache_kafka_streams_state_internals_MergedSortedCacheWindowStoreKeyValueIterator_MergedSortedCacheWindowStoreKeyValueIterator,1,5,6,0,1,1,1
5170,org_apache_kafka_streams_state_internals_NamedCache_misses,1,0,3,0,0,0,0
5171,org_apache_kafka_streams_state_internals_OrderedBytes_upperRange,2,2,23,0,2,1,2
5172,org_apache_kafka_streams_state_internals_AbstractStoreBuilder_withCachingEnabled,1,0,4,0,0,0,0
5173,org_apache_kafka_streams_state_internals_AbstractSegments_segmentId,1,1,3,0,0,0,0
5174,org_apache_kafka_streams_state_internals_BufferKey_key,1,0,3,0,0,0,0
5175,org_apache_kafka_streams_state_internals_RocksDBStore_validateStoreOpen,2,0,5,0,1,1,1
5176,org_apache_kafka_streams_state_internals_Murmur3_hash128,1,1,84,2,0,0,0
5177,org_apache_kafka_common_header_internals_RecordHeaders_canWrite,2,0,3,0,0,0,0
5178,org_apache_kafka_streams_state_internals_AbstractSessionBytesStoreTest_shouldFetchExactSession,1,0,9,0,3,3,1
5179,org_apache_kafka_streams_state_internals_AbstractSessionBytesStoreTest_buildSessionStore,1,3,1,0,0,0,0
5180,org_apache_kafka_streams_state_internals_StateStoreProvider_stores,1,2,10,0,0,0,0
5181,org_apache_kafka_streams_state_internals_AbstractKeyValueStoreTest_getContents,2,1,8,0,0,0,0
5182,org_apache_kafka_streams_state_internals_AbstractSessionBytesStoreTest_shouldFindSessionsToMerge,1,0,16,0,5,5,1
5183,org_apache_kafka_streams_state_internals_ThreadCache_flush,3,1,11,5,1,1,1
5184,org_apache_kafka_streams_state_internals_AbstractRocksDBSegmentedBytesStoreTest_serializeKey,2,1,12,0,5,4,2
5185,org_apache_kafka_streams_state_internals_AbstractRocksDBSegmentedBytesStoreTest_toList,3,1,19,0,7,4,4
5186,org_apache_kafka_streams_state_internals_AbstractSessionBytesStoreTest_shouldReturnSameResultsForSingleKeyFindSessionsAndEqualKeyRangeFindSessions,1,0,12,0,3,3,1
5187,org_apache_kafka_streams_state_internals_AbstractSessionBytesStoreTest_testIteratorPeek,1,0,12,0,4,4,1
5188,org_apache_kafka_streams_state_internals_MergedSortedCacheWrappedWindowStoreKeyValueIteratorTest_convertWindowedKey,1,1,4,0,5,3,3
5189,org_apache_kafka_streams_state_internals_TimeOrderedKeyValueBufferTest_getContext,1,1,3,0,2,2,1
5190,org_apache_kafka_streams_state_internals_metrics_RocksDBMetrics_numberOfFileErrorsSensor,1,2,5,1,2,1,2
5191,org_apache_kafka_streams_state_internals_TimeOrderedKeyValueBufferTest_makeContext,1,0,9,0,4,3,2
5192,org_apache_kafka_streams_state_internals_metrics_RocksDBMetricsRecordingTrigger_run,2,0,6,0,2,2,1
5193,org_apache_kafka_streams_state_internals_SegmentIteratorTest_toStringKeyValue,1,1,3,0,1,1,1
5194,org_apache_kafka_streams_state_internals_metrics_RocksDBMetricsRecorder_taskId,1,0,3,0,0,0,0
5195,org_apache_kafka_streams_state_internals_metrics_RocksDBMetricsRecorder_RocksDBMetricsRecorder,1,3,6,0,2,1,2
5196,org_apache_kafka_streams_state_internals_metrics_RocksDBMetricsRecordingTrigger_metricsRecorderName,1,1,3,0,3,2,2
5197,org_apache_kafka_streams_state_internals_metrics_RocksDBMetrics_bytesWrittenDuringCompactionSensor,1,2,5,1,2,1,2
5198,org_apache_kafka_streams_integration_utils_EmbeddedKafkaCluster_deleteAllTopicsAndWait,3,1,17,1,2,2,1
5199,org_apache_kafka_streams_integration_utils_EmbeddedKafkaCluster_getLogConfig,1,1,3,0,1,1,1
5200,org_apache_kafka_streams_integration_StandbyTaskCreationIntegrationTest_startClients,1,0,4,0,1,1,1
5201,org_apache_kafka_streams_integration_utils_EmbeddedKafkaCluster_waitForRemainingTopics,1,2,3,0,1,1,1
5202,org_apache_kafka_streams_integration_RocksDBMetricsIntegrationTest_produceRecords,1,0,8,0,7,6,2
5203,org_apache_kafka_streams_integration_KStreamAggregationDedupIntegrationTest_validateReceivedMessages,1,3,10,0,3,2,2
5204,org_apache_kafka_streams_integration_QueryableStateIntegrationTest_verifyAllWindowedKeys,7,9,2,0,1,1,1
5205,org_apache_kafka_streams_integration_StoreQueryIntegrationTest_createKafkaStreams,1,2,5,0,2,2,1
5206,org_apache_kafka_streams_integration_QueryableStateIntegrationTest_fetch,2,2,9,0,2,2,1
5207,org_apache_kafka_trogdor_common_JsonUtil_toJsonString,1,1,8,0,0,0,0
5208,org_apache_kafka_trogdor_agent_AgentRestResource_agent,2,0,7,0,0,0,0
5209,org_apache_kafka_trogdor_agent_WorkerManager_waitForShutdown,2,0,5,0,0,0,0
5210,org_apache_kafka_streams_test_TestRecord_getRecordTime,1,0,6,0,0,0,0
5211,org_apache_kafka_tools_TransactionalMessageCopier_argParser,1,0,19,0,0,0,0
5212,org_apache_kafka_trogdor_agent_AgentRestResource_setAgent,1,1,3,0,0,0,0
5213,org_apache_kafka_trogdor_basic_BasicTopology_nodes,1,0,3,0,0,0,0
5214,org_apache_kafka_trogdor_common_Platform_name,1,0,4,0,0,0,0
5215,org_apache_kafka_tools_VerifiableConsumer_onComplete,3,2,14,1,3,2,2
5216,org_apache_kafka_trogdor_agent_AgentTest_testExec,1,4,7,0,1,1,1
5217,org_apache_kafka_trogdor_agent_AgentClient_addJsonArgument,1,1,3,0,0,0,0
5218,org_apache_kafka_trogdor_common_Platform_topology,1,0,4,0,0,0,0
5219,org_apache_kafka_trogdor_agent_AgentClient_stopWorker,1,1,6,1,0,0,0
5220,org_apache_kafka_tools_ClientCompatibilityTest_topicExists,4,2,10,0,3,2,2
5221,org_apache_kafka_streams_test_TestRecord_toString,1,0,3,0,0,0,0
5222,org_apache_kafka_trogdor_coordinator_TaskManager_tasks,1,1,6,0,0,0,0
5223,org_apache_kafka_trogdor_fault_NetworkPartitionFaultSpec_partitions,1,0,3,0,0,0,0
5224,org_apache_kafka_trogdor_common_CapturingCommandRunner_getOrCreate,2,1,9,0,0,0,0
5225,org_apache_kafka_trogdor_workload_TopicsSpec_materialize,3,0,13,0,1,1,1
5226,org_apache_kafka_clients_NetworkClient_handleInitiateApiVersionRequests,3,1,14,2,2,2,1
5227,org_apache_kafka_clients_admin_MockAdminClient_setFetchesRemainingUntilVisible,2,2,7,0,0,0,0
5228,org_apache_kafka_streams_state_internals_ThreadCache_close,1,0,6,0,1,1,1
5229,org_apache_kafka_streams_state_internals_TimestampedSegment_compareTo,1,1,3,0,0,0,0
5230,org_apache_kafka_connect_mirror_MirrorClientConfig_producerConfig,1,0,6,1,0,0,0
5231,org_apache_kafka_connect_runtime_Connect_isRunning,1,0,3,0,1,1,1
5232,org_apache_kafka_connect_runtime_Herder_deleteConnectorConfig,1,2,6,0,0,0,0
5233,org_apache_kafka_connect_runtime_ConnectorConfig_configDef,1,0,5,1,3,1,3
5234,org_apache_kafka_streams_state_internals_InMemorySessionStore_init,2,2,4,1,5,4,2
5235,org_apache_kafka_streams_kstream_internals_TimeWindow_overlap,2,1,13,0,0,0,0
5236,org_apache_kafka_streams_kstream_internals_graph_KTableKTableJoinNode_queryableStoreName,1,0,3,0,2,2,1
5237,org_apache_kafka_message_HeaderGenerator_buffer,1,0,3,0,0,0,0
5238,org_apache_kafka_common_record_FileRecordsTest_appendWithOffsetAndTimestamp,1,5,6,0,5,4,2
5239,org_apache_kafka_common_requests_RequestHeader_headerVersion,1,0,3,0,0,0,0
5240,org_apache_kafka_common_record_RecordBatch_baseSequence,1,0,6,0,0,0,0
5241,org_apache_kafka_common_record_RecordBatch_magic,1,0,5,0,0,0,0
5242,org_apache_kafka_streams_TopologyTestDriver_getInputTopicOrPatternPartition,5,1,14,1,1,1,1
5243,org_apache_kafka_streams_kstream_KStream_foreach,1,2,9,0,0,0,0
5244,org_apache_kafka_connect_runtime_WorkerSourceTask_removeMetrics,1,0,8,0,1,1,1
5245,org_apache_kafka_connect_runtime_WorkerTask_onShutdown,2,0,6,1,0,0,0
5246,org_apache_kafka_connect_runtime_WorkerConnector_resume,2,0,3,1,0,0,0
5247,org_apache_kafka_connect_runtime_WorkerConnector_doRun,4,0,26,3,0,0,0
5248,org_apache_kafka_connect_runtime_WorkerSinkTask_convertAndTransformRecord,4,1,2,0,15,9,5
5249,org_apache_kafka_common_requests_StopReplicaResponse_errorCounts,2,0,2,1,1,1,1
5250,org_apache_kafka_streams_TopologyTestDriver_advanceWallClockTime,2,1,15,2,4,2,3
5251,org_apache_kafka_trogdor_agent_WorkerManager_CreateWorker,1,4,3,0,5,5,1
5252,org_apache_kafka_connect_integration_StartAndStopCounter_expectedRestarts,1,1,11,3,1,1,1
5253,kafka_examples_ExactlyOnceMessageProcessor_ExactlyOnceMessageProcessor,1,4,10,0,4,2,2
5254,org_apache_kafka_streams_state_internals_AbstractMergedSortedCacheStoreIterator_hasNext,4,0,12,2,2,2,1
5255,org_apache_kafka_streams_state_KeyValueIterator_close,1,0,1,0,0,0,0
5256,org_apache_kafka_streams_state_ReadOnlySessionStore_fetch,1,2,14,0,0,0,0
5257,org_apache_kafka_streams_kstream_internals_foreignkeyjoin_SubscriptionStoreReceiveProcessorSupplier_SubscriptionStoreReceiveProcessorSupplier,1,2,4,0,0,0,0
5258,org_apache_kafka_tools_VerifiableProducer_createFromArgs,5,2,40,2,1,1,1
5259,org_apache_kafka_streams_utils_UniqueTopicSerdeScope_decorateSerde,1,3,2,0,0,0,0
5260,org_apache_kafka_trogdor_agent_Agent_beginShutdown,1,0,4,0,2,2,1
5261,org_apache_kafka_streams_state_internals_metrics_RocksDBMetricsRecorder_init,3,2,18,1,2,1,2
5262,org_apache_kafka_streams_processor_internals_StateDirectoryTest_shouldReleaseTaskStateDirectoryLock,1,0,2,0,0,0,0
5263,org_apache_kafka_connect_errors_ConnectException_ConnectException,1,1,3,0,3,1,3
5264,org_apache_kafka_connect_storage_StringConverter_fromConnectData,1,3,8,0,2,2,1
5265,org_apache_kafka_trogdor_coordinator_TaskManager_createTask,1,2,15,0,0,0,0
5266,org_apache_kafka_common_metrics_Quota_Quota,1,2,4,0,0,0,0
5267,org_apache_kafka_clients_consumer_internals_AbstractCoordinator_generation,1,0,9,0,0,0,0
5268,org_apache_kafka_streams_integration_utils_IntegrationTestUtils_compareKeyValueTimestamp,8,4,26,0,3,1,3
5269,org_apache_kafka_message_FieldSpec_fields,1,0,3,0,0,0,0
5270,org_apache_kafka_streams_kstream_internals_TimeWindowedCogroupedKStreamImpl_TimeWindowedCogroupedKStreamImpl,1,7,6,0,1,1,1
5271,org_apache_kafka_common_network_Selector_delayedClosingChannels,1,0,3,0,0,0,0
5272,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_unsubscription,1,0,19,0,9,1,9
5273,org_apache_kafka_clients_consumer_internals_AbstractStickyAssignorTest_getConsumerName,1,2,3,1,0,0,0
5274,org_apache_kafka_clients_admin_KafkaAdminClientTest_mockClientEnv,1,1,3,2,2,1,2
5275,org_apache_kafka_clients_consumer_internals_AbstractStickyAssignorTest_tp,1,2,3,0,1,1,1
5276,org_apache_kafka_streams_StreamsConfigTest_shouldAllowToSpecifyMaxInFlightRequestsPerConnectionAsStringIfEosEnabled,1,0,4,0,2,1,2
5277,org_apache_kafka_clients_producer_internals_TransactionManager_canRetry,11,2,36,6,2,1,2
5278,org_apache_kafka_clients_producer_internals_TransactionManager_setInFlightCorrelationId,1,1,3,0,0,0,0
5279,org_apache_kafka_clients_producer_internals_TransactionManager_setNextSequence,1,2,3,0,0,0,0
5280,org_apache_kafka_clients_producer_internals_TransactionManager_retry,1,1,4,1,0,0,0
5281,org_apache_kafka_clients_producer_MockProducerTest_shouldDropMessagesOnAbortIfTransactionsAreEnabled,1,0,12,1,6,1,6
5282,org_apache_kafka_clients_producer_internals_TransactionManager_maybeResolveSequences,6,0,29,9,1,1,1
5283,org_apache_kafka_clients_producer_internals_SenderMetricsRegistry_createTemplate,1,4,5,0,1,1,1
5284,org_apache_kafka_clients_producer_internals_TransactionManager_incrementSequenceNumber,1,2,5,1,1,1,1
5285,org_apache_kafka_clients_producer_internals_TransactionManager_markSequenceUnresolved,1,1,2,0,1,1,1
5286,org_apache_kafka_clients_producer_MockProducerTest_shouldPublishMessagesOnlyAfterCommitIfTransactionsAreEnabled,1,0,13,1,5,1,5
5287,org_apache_kafka_clients_producer_internals_TransactionManager_isAborting,1,0,3,0,0,0,0
5288,org_apache_kafka_clients_producer_MockProducerTest_shouldThrowOnAbortTransactionIfProducerGotFenced,1,0,2,1,2,1,2
5289,org_apache_kafka_clients_producer_MockProducerTest_shouldThrowOnNullConsumerGroupMetadataWhenSendOffsetsToTransaction,1,0,2,1,2,1,2
5290,org_apache_kafka_clients_producer_internals_TransactionManager_requestEpochBumpForPartition,1,1,4,0,0,0,0
5291,org_apache_kafka_common_memory_MemoryPool_release,1,1,5,0,0,0,0
5292,org_apache_kafka_common_protocol_types_Struct_getLong,1,1,3,2,0,0,0
5293,org_apache_kafka_common_protocol_types_Schema_handleNode,4,2,14,2,2,1,2
5294,org_apache_kafka_common_internals_PartitionStates_partitionStateValues,1,0,6,0,0,0,0
5295,org_apache_kafka_common_record_EndTransactionMarker_serializeValue,1,0,7,1,2,1,2
5296,org_apache_kafka_clients_producer_internals_TransactionManager_maybeTerminateRequestWithError,3,1,8,2,0,0,0
5297,org_apache_kafka_clients_producer_internals_BufferPoolTest_asyncAllocate,1,2,2,0,0,0,0
5298,org_apache_kafka_common_protocol_types_Struct_getFieldOrDefault,4,1,12,0,2,2,1
5299,org_apache_kafka_clients_producer_internals_TransactionManager_hasAbortableError,1,0,3,0,0,0,0
5300,org_apache_kafka_common_record_LegacyRecord_value,1,0,7,1,1,1,1
5301,org_apache_kafka_common_record_MemoryRecords_writeFullyTo,2,1,13,1,0,0,0
5302,org_apache_kafka_common_record_MemoryRecords_batchIterator,1,0,3,0,2,2,1
5303,org_apache_kafka_common_record_MemoryRecords_readableRecords,1,1,3,1,0,0,0
5304,org_apache_kafka_common_requests_DescribeGroupsRequest_DescribeGroupsRequest,1,2,4,0,1,1,1
5305,org_apache_kafka_common_record_MemoryRecordsBuilder_compressionRatio,1,0,3,0,0,0,0
5306,org_apache_kafka_common_record_DefaultRecordBatch_decrementSequence,2,2,4,0,0,0,0
5307,org_apache_kafka_common_record_MemoryRecordsBuilder_writeLegacyCompressedWrapperHeader,1,0,17,1,3,2,2
5308,org_apache_kafka_common_record_DefaultRecordBatch_incrementSequence,2,2,4,0,0,0,0
5309,org_apache_kafka_common_record_FileRecords_openChannel,3,5,25,0,0,0,0
5310,org_apache_kafka_common_record_LegacyRecord_writeCompressedRecordHeader,1,6,20,3,2,2,1
5311,org_apache_kafka_connect_data_SchemaBuilder_mapWithNullValues,1,1,5,1,0,0,0
5312,org_apache_kafka_connect_data_Struct_getInt32,1,1,6,1,0,0,0
5313,org_apache_kafka_connect_data_SchemaBuilder_schema,1,0,7,1,0,0,0
5314,org_apache_kafka_connect_data_Struct_hashCode,1,0,3,0,0,0,0
5315,org_apache_kafka_connect_data_Struct_getInt16,1,1,6,1,0,0,0
5316,org_apache_kafka_test_MockClientSupplier_setCluster,1,1,4,0,3,2,2
5317,org_apache_kafka_common_security_oauthbearer_internals_unsecured_OAuthBearerValidationResult_OAuthBearerValidationResult,2,4,7,0,0,0,0
5318,org_apache_kafka_common_security_oauthbearer_internals_unsecured_OAuthBearerValidationUtilsTest_isSuccess,1,1,3,0,1,1,1
5319,org_apache_kafka_common_security_oauthbearer_internals_unsecured_OAuthBearerValidationUtilsTest_isFailureWithMessageAndNoFailureScope,1,1,3,0,4,1,4
5320,org_apache_kafka_test_MockAggregator_toStringInstance,1,1,2,0,0,0,0
5321,org_apache_kafka_common_security_oauthbearer_internals_unsecured_OAuthBearerValidationResult_success,1,0,7,0,0,0,0
5322,org_apache_kafka_common_security_oauthbearer_internals_unsecured_OAuthBearerUnsecuredLoginCallbackHandler_expClaimText,1,1,3,0,1,1,1
5323,org_apache_kafka_common_security_oauthbearer_internals_unsecured_OAuthBearerUnsecuredValidatorCallbackHandlerTest_validationResult,1,3,12,1,2,2,1
5324,org_apache_kafka_connect_util_FutureCallback_FutureCallback,1,1,3,0,2,1,2
5325,org_apache_kafka_connect_util_ConnectUtils_isSourceConnector,1,1,3,0,0,0,0
5326,org_apache_kafka_connect_util_ConnectUtils_isSinkConnector,1,1,3,0,0,0,0
5327,org_apache_kafka_connect_transforms_Cast_newRecord,1,3,1,0,0,0,0
5328,org_apache_kafka_connect_data_Struct_getStruct,1,1,6,1,0,0,0
5329,org_apache_kafka_connect_transforms_Cast_encodeLogicalType,4,2,11,0,4,4,1
5330,org_apache_kafka_connect_transforms_Cast_applyWithSchema,3,1,15,5,9,4,4
5331,org_apache_kafka_connect_transforms_Transformation_close,1,0,4,0,0,0,0
5332,org_apache_kafka_connect_data_SchemaBuilder_arrayOfNull,1,0,3,1,0,0,0
5333,org_apache_kafka_connect_util_ConvertingFutureCallback_convert,1,1,1,0,0,0,0
5334,org_apache_kafka_connect_util_ConnectUtils_checkAndConvertTimestamp,3,1,5,0,1,1,1
5335,org_apache_kafka_connect_transforms_Cast_close,1,0,2,0,0,0,0
5336,org_apache_kafka_connect_mirror_MirrorCheckpointTask_checkpoint,1,3,5,1,4,3,2
5337,org_apache_kafka_connect_data_SchemaProjector_project,5,3,32,2,3,2,2
5338,org_apache_kafka_connect_data_Struct_getArray,1,1,6,1,0,0,0
5339,org_apache_kafka_connect_util_ConnectorTaskId_task,1,0,3,0,0,0,0
5340,org_apache_kafka_connect_transforms_ExtractField_apply,3,1,15,3,5,4,2
5341,org_apache_kafka_connect_util_LoggingContext_forConnector,1,1,11,2,0,0,0
5342,org_apache_kafka_connect_util_ConvertingFutureCallback_onCompletion,4,2,15,2,1,1,1
5343,org_apache_kafka_connect_transforms_Cast_castValueToType,12,3,36,10,5,3,2
5344,org_apache_kafka_connect_transforms_Transformation_apply,1,1,8,0,0,0,0
5345,org_apache_kafka_connect_data_Struct_get,1,1,14,2,3,2,2
5346,org_apache_kafka_connect_util_KafkaBasedLog_poll,2,1,12,0,2,2,1
5347,org_apache_kafka_connect_runtime_distributed_ExtendedAssignment_fromStruct,1,2,8,3,4,1,4
5348,org_apache_kafka_connect_runtime_distributed_EagerAssignor_sorted,1,1,5,0,0,0,0
5349,org_apache_kafka_connect_runtime_distributed_DistributedHerder_forwardErrorCallback,2,1,2,0,0,0,0
5350,org_apache_kafka_connect_runtime_distributed_ExtendedAssignment_ExtendedAssignment,1,10,20,0,0,0,0
5351,org_apache_kafka_connect_runtime_distributed_DistributedHerder_addRequest,1,2,6,2,2,2,1
5352,org_apache_kafka_connect_runtime_distributed_DistributedHerder_readConfigToEnd,1,1,26,1,4,3,2
5353,org_apache_kafka_connect_runtime_distributed_ExtendedAssignment_revokedAsMap,2,0,2,0,0,0,0
5354,org_apache_kafka_connect_mirror_MirrorCheckpointConnector_version,1,0,3,0,1,1,1
5355,org_apache_kafka_connect_runtime_distributed_DistributedHerder_taskConfigs,4,2,2,1,0,0,0
5356,org_apache_kafka_connect_runtime_distributed_ExtendedAssignment_delay,1,0,7,0,0,0,0
5357,org_apache_kafka_connect_runtime_errors_ErrorReporterTest_config,1,1,7,0,1,1,1
5358,org_apache_kafka_connect_mirror_MirrorCheckpointTask_checkpointRecord,1,2,3,0,5,3,3
5359,org_apache_kafka_connect_runtime_distributed_DistributedHerder_isLeader,1,0,3,0,1,1,1
5360,org_apache_kafka_connect_mirror_MirrorCheckpointTask_renameTopicPartition,2,1,8,0,6,2,3
5361,org_apache_kafka_connect_runtime_rest_entities_ConnectorStateInfo_name,1,0,3,0,0,0,0
5362,org_apache_kafka_connect_runtime_rest_entities_CreateConnectorRequest_name,1,0,3,0,0,0,0
5363,org_apache_kafka_connect_runtime_rest_entities_ConnectorStateInfo_type,1,0,3,0,0,0,0
5364,org_apache_kafka_connect_util_clusters_WorkerHandle_stop,1,0,6,0,1,1,1
5365,org_apache_kafka_connect_util_clusters_EmbeddedConnectClusterAssertions_EmbeddedConnectClusterAssertions,1,1,3,0,0,0,0
5366,org_apache_kafka_connect_util_clusters_EmbeddedKafkaCluster_createAdminClient,2,0,3,2,2,2,1
5367,org_apache_kafka_connect_util_clusters_EmbeddedConnectCluster_requestPost,1,3,11,1,0,0,0
5368,org_apache_kafka_streams_kstream_Windowed_key,1,0,7,0,0,0,0
