method_id,method,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC
1593,io_realm_internal_objectstore_OsApp_nativeCurrentUser,1,1,1,0,0,0,0
1594,io_realm_mongodb_App_init,1,1,6,3,1,1,1
1595,io_realm_internal_objectstore_OsApp_OsApp,2,4,10,1,10,2,9
1596,io_realm_mongodb_AppConfiguration_getDefaultCodecRegistry,1,0,10,0,0,0,0
1597,io_realm_mongodb_mongo_events_UpdateDescription_diff,9,5,15,4,0,0,0
1598,io_realm_RealmSchema_getAll,1,0,6,0,0,0,0
1599,io_realm_DynamicRealm_isEmpty,1,0,7,0,2,2,1
1600,io_realm_internal_Table_nativeGetLink,1,3,1,0,0,0,0
1601,io_realm_RxJavaTests_findFirstAsync_emittedOnUpdate,4,0,2,0,0,0,0
1602,io_realm_RealmResults_where,1,0,7,0,2,2,1
1603,io_realm_RealmSchema_RealmSchema,1,2,7,0,0,0,0
1604,io_realm_Realm_removeChangeListener,1,1,10,0,1,1,1
1605,io_realm_internal_OsList_addFloat,1,1,3,1,0,0,0
1606,io_realm_RealmResults_setDouble,1,2,13,3,2,2,1
1607,io_realm_internal_QueryDescriptorTests_getInstanceForDistinct_shouldThrowOnListField,1,0,11,0,0,0,0
1608,io_realm_mongodb_mongo_iterable_FindIterable_filter,1,1,9,0,0,0,0
1609,io_realm_internal_log_obfuscator_EmailPasswordObfuscator_getPatterns,1,0,7,0,0,0,0
1610,io_realm_RealmTests_removeChangeListener_throwOnRemovingNullListenerFromLooperThread,1,0,2,0,0,0,0
1611,io_realm_entities_NullTypes_getFieldObjectIdNull,1,0,3,0,0,0,0
1612,io_realm_DynamicRealm_freeze,1,0,14,0,3,3,1
1613,io_realm_internal_RealmNotifier_removeChangeListener,1,2,3,0,1,1,1
1614,io_realm_ManagedOrderedRealmCollectionTests_mutableMethodsOutsideTransactions,14,0,48,0,5,3,3
1615,io_realm_objectserver_utils_HttpUtils_stopSyncServer,2,0,9,0,0,0,0
